opportunity_id,account_id,account_name,call_date,call_owner,customer_seniority,notes,outcome,opportunity_stage,opportunity_type
ACCT-299-new business-2025,ACCT-299,Advanced Solutions,2025-03-16,Tina Patel,Director,First conversation with Director. They mentioned cost overruns as their biggest challenge. Currently evaluating SeeFood and YaoNet. Timeline: Q1 2025.,positive,2. Discovery,new business
ACCT-299-new business-2025,ACCT-299,Advanced Solutions,2025-03-22,Tina Patel,Manager,Qualification call - Manager confirmed manual reporting is priority. They're looking at YaoNet and SeeFood. Our ease of use resonated well. Next steps: contract review.,neutral,2. Discovery,new business
ACCT-299-new business-2025,ACCT-299,Advanced Solutions,2025-03-16,Tina Patel,Manager,Discovery call with Manager. Deep dive into cost overruns. They need cloud deployment and custom branding. Current solution: Endframe. Timeline: end of year. Budget: $250K-$500K.,neutral,2. Discovery,new business
ACCT-300-new business-2025,ACCT-300,Innovative Co,2025-07-31,Brian Chen,Director,First conversation with Director. They mentioned integration challenges as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: 3-6 months.,neutral,2. Discovery,new business
ACCT-300-new business-2025,ACCT-300,Innovative Co,2025-07-30,Brian Chen,Manager,Discovery call with Manager. Deep dive into compliance requirements. They need multi-tenant architecture and webhook support. Current solution: Pied Piper. Timeline: next quarter. Budget: $250K-$500K.,neutral,2. Discovery,new business
ACCT-300-new business-2025,ACCT-300,Innovative Co,2025-08-04,Brian Chen,Director,Discovery call with Director. Deep dive into cost overruns. They need mobile app and webhook support. Current solution: YaoNet. Timeline: Q2 2025. Budget: $250K-$500K.,negative,2. Discovery,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-07-23,Brian Chen,VP,Intro call with VP. They're looking to solve security concerns. Budget seems to be around $500K+. Competition includes SeeFood.,neutral,3. Evaluation,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-07-30,Brian Chen,Director,"Discovery session with Director and team. Key pain points: compliance requirements, deployment challenges. They're evaluating Pied Piper. Our mobile app addresses their needs. Timeline: Q4 2025.",negative,3. Evaluation,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-07-28,Brian Chen,Director,Qualification call - Director confirmed limited customization is priority. They're looking at SeeFood and SeeFood. Our rapid deployment resonated well. Next steps: pricing discussion.,negative,3. Evaluation,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-10-01,Brian Chen,VP,Product demo for VP. They loved our advanced reporting and rapid deployment. Some concerns about integration complexity. Competition: SeeFood. Timeline: within 60 days.,negative,3. Evaluation,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-10-14,Brian Chen,Director,Product demo for Director. They loved our mobile app and scalability. Some concerns about security requirements. Competition: Endframe. Timeline: within 60 days.,neutral,3. Evaluation,new business
ACCT-301-new business-2025,ACCT-301,Dynamic Co,2025-10-11,Brian Chen,VP,Evaluation call - VP wants to see data visualization in action. They're also looking at SeeFood. Pricing feedback: need to justify ROI. Next: technical demo.,neutral,3. Evaluation,new business
ACCT-302-new business-2024,ACCT-302,Global LLC,2024-10-14,Carlos Rivera,Manager,First conversation with Manager. They mentioned compliance requirements as their biggest challenge. Currently evaluating Endframe and YaoNet. Timeline: within 60 days.,neutral,2. Discovery,new business
ACCT-302-new business-2024,ACCT-302,Global LLC,2024-10-15,Carlos Rivera,Manager,Qualification call - Manager confirmed security concerns is priority. They're looking at YaoNet and Pied Piper. Our better pricing resonated well. Next steps: pricing discussion.,positive,2. Discovery,new business
ACCT-303-new business-2025,ACCT-303,Advanced Group,2025-01-16,Brian Chen,VP,First conversation with VP. They mentioned integration challenges as their biggest challenge. Currently evaluating Pied Piper and SeeFood. Timeline: immediate.,positive,5. Closed Won,new business
ACCT-303-new business-2025,ACCT-303,Advanced Group,2025-01-16,Brian Chen,Manager,Qualification call - Manager confirmed integration challenges is priority. They're looking at SeeFood and Endframe. Our security focus resonated well. Next steps: reference calls.,positive,5. Closed Won,new business
ACCT-303-new business-2025,ACCT-303,Advanced Group,2025-03-27,Brian Chen,C-level,Deal won! C-level was impressed with our mobile app and superior performance. Beat SeeFood on more features. Timeline: within 30 days.,positive,5. Closed Won,new business
ACCT-303-renewal-2026,ACCT-303,Advanced Group,2026-01-26,Sarah Brown,Manager,Initial outreach to Manager at Advanced Group. They're currently using SeeFood but experiencing cost overruns. Showed interest in our advanced reporting capabilities.,negative,4. Negotiation,renewal
ACCT-303-renewal-2026,ACCT-303,Advanced Group,2026-01-30,Sarah Brown,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: manual reporting, complex workflows. They're evaluating Endframe. Our real-time analytics addresses their needs. Timeline: within 60 days.",neutral,4. Negotiation,renewal
ACCT-304-new business-2025,ACCT-304,Golden Inc,2025-06-28,Carlos Rivera,Manager,First conversation with Manager. They mentioned scalability issues as their biggest challenge. Currently evaluating YaoNet and YaoNet. Timeline: immediate.,negative,5. Closed Lost,new business
ACCT-305-new business-2024,ACCT-305,Strategic Systems,2024-09-07,Carlos Rivera,Individual Contributor,First conversation with Individual Contributor. They mentioned security concerns as their biggest challenge. Currently evaluating Endframe and Endframe. Timeline: end of year.,negative,4. Negotiation,new business
ACCT-305-new business-2024,ACCT-305,Strategic Systems,2024-09-13,Carlos Rivera,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: performance bottlenecks, deployment challenges. They're evaluating YaoNet. Our enterprise security addresses their needs. Timeline: Q3 2025.",negative,4. Negotiation,new business
ACCT-305-new business-2024,ACCT-305,Strategic Systems,2024-09-09,Carlos Rivera,Director,"Discovery session with Director and team. Key pain points: manual reporting, slow response times. They're evaluating YaoNet. Our data visualization addresses their needs. Timeline: Q3 2025.",negative,4. Negotiation,new business
ACCT-305-new business-2024,ACCT-305,Strategic Systems,2024-09-18,Carlos Rivera,Director,Product demo for Director. They loved our advanced reporting and enterprise features. Some concerns about implementation timeline. Competition: YaoNet. Timeline: 3-6 months.,positive,4. Negotiation,new business
ACCT-306-new business-2025,ACCT-306,Dynamic Solutions,2025-06-27,Carlos Rivera,Manager,Initial outreach to Manager at Dynamic Solutions. They're currently using Endframe but experiencing compliance requirements. Showed interest in our multi-tenant architecture capabilities.,negative,4. Negotiation,new business
ACCT-306-new business-2025,ACCT-306,Dynamic Solutions,2025-07-01,Carlos Rivera,Individual Contributor,Discovery call with Individual Contributor. Deep dive into data silos. They need multi-tenant architecture and custom branding. Current solution: Endframe. Timeline: Q1 2025. Budget: $25K-$50K.,negative,4. Negotiation,new business
ACCT-306-new business-2025,ACCT-306,Dynamic Solutions,2025-06-30,Carlos Rivera,Manager,Discovery call with Manager. Deep dive into security concerns. They need multi-tenant architecture and custom branding. Current solution: SeeFood. Timeline: within 30 days. Budget: $250K-$500K.,negative,4. Negotiation,new business
ACCT-306-new business-2025,ACCT-306,Dynamic Solutions,2025-07-20,Carlos Rivera,Director,Product demo for Director. They loved our custom dashboards and superior performance. Some concerns about support quality. Competition: SeeFood. Timeline: next quarter.,negative,4. Negotiation,new business
ACCT-307-new business-2024,ACCT-307,Atlantic Inc,2024-09-08,Carlos Rivera,Manager,First conversation with Manager. They mentioned cost overruns as their biggest challenge. Currently evaluating SeeFood and YaoNet. Timeline: Q4 2025.,neutral,2. Discovery,new business
ACCT-307-new business-2024,ACCT-307,Atlantic Inc,2024-09-14,Carlos Rivera,Manager,"Discovery session with Manager and team. Key pain points: limited customization, version control issues. They're evaluating Pied Piper. Our enterprise security addresses their needs. Timeline: next quarter.",negative,2. Discovery,new business
ACCT-307-new business-2024,ACCT-307,Atlantic Inc,2024-09-14,Carlos Rivera,Director,Discovery call with Director. Deep dive into lack of real-time insights. They need real-time analytics and custom branding. Current solution: YaoNet. Timeline: Q1 2025. Budget: $10K-$25K.,neutral,2. Discovery,new business
ACCT-308-new business-2024,ACCT-308,West Inc,2024-09-28,Tina Patel,Manager,Initial outreach to Manager at West Inc. They're currently using Endframe but experiencing limited customization. Showed interest in our data visualization capabilities.,negative,4. Negotiation,new business
ACCT-308-new business-2024,ACCT-308,West Inc,2024-10-10,Tina Patel,Director,Discovery call with Director. Deep dive into cost overruns. They need real-time analytics and webhook support. Current solution: YaoNet. Timeline: Q2 2025. Budget: $500K+.,negative,4. Negotiation,new business
ACCT-308-new business-2024,ACCT-308,West Inc,2024-10-03,Tina Patel,Individual Contributor,Discovery call with Individual Contributor. Deep dive into compliance requirements. They need real-time analytics and audit logging. Current solution: YaoNet. Timeline: Q3 2025. Budget: $500K+.,negative,4. Negotiation,new business
ACCT-309-new business-2025,ACCT-309,Red Co,2025-07-11,Brian Chen,Director,Intro call with Director. They're looking to solve security concerns. Budget seems to be around $250K-$500K. Competition includes YaoNet.,negative,5. Closed Lost,new business
ACCT-310-new business-2025,ACCT-310,Digital Co,2025-04-17,Samantha Lee,Individual Contributor,Initial outreach to Individual Contributor at Digital Co. They're currently using YaoNet but experiencing compliance requirements. Showed interest in our advanced reporting capabilities.,neutral,3. Evaluation,new business
ACCT-310-new business-2025,ACCT-310,Digital Co,2025-04-19,Samantha Lee,Individual Contributor,Qualification call - Individual Contributor confirmed manual reporting is priority. They're looking at Pied Piper and SeeFood. Our superior performance resonated well. Next steps: proof of concept.,negative,3. Evaluation,new business
ACCT-310-new business-2025,ACCT-310,Digital Co,2025-04-13,Samantha Lee,Individual Contributor,"Discovery session with Individual Contributor and team. Key pain points: lack of real-time insights, deployment challenges. They're evaluating Pied Piper. Our cloud deployment addresses their needs. Timeline: Q3 2025.",negative,3. Evaluation,new business
