account_id,account_name,account_country,account_city,region,industry,annual_revenue,number_of_employees,account_type,is_sales_working_account,account_owner_name,revenue_segment,ARR,has_active_contract,first_contract_start_date,last_contract_end_date,contracted_seats,account_source
ACCT-3447,Cloud Co,United States,Los Angeles,West,Non-profit,8708970,2579,prospect,False,,midmarket,0,False,,,0,
ACCT-3448,East Corp,Germany,Frankfurt,International,Technology,41973862,43195,prospect,False,,enterprise,0,False,,,0,
ACCT-3449,Silver LLC,United States,San Francisco,West,Technology,41908198,9593,prospect,False,,enterprise,0,False,,,0,
ACCT-3450,Global Co,United States,Los Angeles,West,Insurance,70335130,20442,prospect,False,,enterprise,0,False,,,0,
ACCT-3451,Central Solutions,United States,San Francisco,West,Technology,49871655,17535,prospect,False,,enterprise,0,False,,,0,
ACCT-3452,North Co,United States,"Washington, D.C.",East,Energy,8758452,4350,prospect,False,,midmarket,0,False,,,0,
ACCT-3453,Bright LLC,United States,Los Angeles,West,Healthcare,525827,97,prospect,False,,SMB,0,False,,,0,
ACCT-3454,East Co,United States,Boston,East,Retail,264303,79,prospect,False,,SMB,0,False,,,0,
ACCT-3455,Worldwide Partners,United States,Philadelphia,East,Technology,1314787,2531,prospect,False,,midmarket,0,False,,,0,
ACCT-3456,Smart Co,United States,Los Angeles,West,Legal,16689317,42199,prospect,False,,enterprise,0,False,,,0,
ACCT-3457,Strategic Inc,United States,San Francisco,West,Healthcare,7965894,1144,prospect,False,,midmarket,0,False,,,0,
ACCT-3458,Strategic LLC,United States,San Francisco,West,Insurance,26896770,28984,prospect,False,,enterprise,0,False,,,0,
ACCT-3459,Dynamic Partners,United States,New York,East,Financial Services,1890053,4977,prospect,False,,midmarket,0,False,,,0,
ACCT-3460,Central Corp,United States,Portland,West,Transportation,23456105,49483,prospect,False,,enterprise,0,False,,,0,
ACCT-3461,Blue LLC,United States,Seattle,West,Real Estate,34742591,16945,prospect,False,,enterprise,0,False,,,0,
ACCT-3462,Red Co,Sweden,Uppsala,International,Healthcare,1213879,194,prospect,False,,midmarket,0,False,,,0,
ACCT-3463,North Corp,United States,Seattle,West,Manufacturing,6535795,4421,prospect,False,,midmarket,0,False,,,0,
ACCT-3464,West Co,United States,Portland,West,Technology,5066077,2746,prospect,False,,midmarket,0,False,,,0,
ACCT-3465,Fast Solutions,United States,Los Angeles,West,Financial Services,2382777,2991,prospect,False,,midmarket,0,False,,,0,
ACCT-3466,Innovative Partners,United States,New York,East,Financial Services,50425690,35472,prospect,False,,enterprise,0,False,,,0,
ACCT-3467,West Ltd,United States,Seattle,West,Real Estate,1266744,4807,prospect,False,,midmarket,0,False,,,0,
ACCT-3468,Data Inc,United States,Los Angeles,West,Financial Services,96559859,25431,prospect,False,,enterprise,0,False,,,0,
ACCT-3469,Strategic LLC,United States,San Francisco,West,Energy,52694510,22026,prospect,False,,enterprise,0,False,,,0,
ACCT-3470,South Inc,United States,Portland,West,Manufacturing,749323,64,prospect,False,,SMB,0,False,,,0,
ACCT-3471,Fast LLC,United States,San Francisco,West,Real Estate,7101617,2292,prospect,False,,midmarket,0,False,,,0,
ACCT-3472,Quick Ltd,United States,Portland,West,Technology,1322537,2370,prospect,False,,midmarket,0,False,,,0,
ACCT-3473,Blue Ltd,United States,San Francisco,West,Energy,56541288,16437,prospect,False,,enterprise,0,False,,,0,
ACCT-3474,Clear Systems,United States,Seattle,West,Financial Services,9572172,907,prospect,False,,midmarket,0,False,,,0,
ACCT-3475,International Ltd,United States,"Washington, D.C.",East,Technology,4492872,513,prospect,False,,midmarket,0,False,,,0,
ACCT-3476,Global Ltd,United States,Seattle,West,Technology,8980134,2176,prospect,False,,midmarket,0,False,,,0,
ACCT-3477,Tech Partners,United States,Seattle,West,Transportation,5055514,1985,prospect,False,,midmarket,0,False,,,0,
ACCT-3478,Green Inc,United States,Seattle,West,Technology,3215750,2775,prospect,False,,midmarket,0,False,,,0,
ACCT-3479,Digital Inc,United States,Seattle,West,Legal,9366064,543,prospect,False,,midmarket,0,False,,,0,
ACCT-3480,Pacific Partners,Sweden,Uppsala,International,Technology,6018967,2892,prospect,False,,midmarket,0,False,,,0,
ACCT-3481,Red Co,United States,Boston,East,Technology,21757659,13624,prospect,False,,enterprise,0,False,,,0,
ACCT-3482,Blue Ltd,United States,San Francisco,West,Legal,20115683,43429,prospect,False,,enterprise,0,False,,,0,
ACCT-3483,Cloud Ltd,Germany,Frankfurt,International,Non-profit,4744906,2640,prospect,False,,midmarket,0,False,,,0,
ACCT-3484,Fast Co,Germany,Hamburg,International,Government,825621,64,prospect,False,,SMB,0,False,,,0,
ACCT-3485,Continental Group,United States,Los Angeles,West,Government,4869062,1522,prospect,False,,midmarket,0,False,,,0,
ACCT-3486,Clear LLC,Sweden,Stockholm,International,Media,530458,18,prospect,False,,SMB,0,False,,,0,
ACCT-3487,Continental Corp,United States,Los Angeles,West,Retail,68059269,20561,prospect,False,,enterprise,0,False,,,0,
ACCT-3488,Blue LLC,United States,Philadelphia,East,Financial Services,51964629,7722,prospect,False,,enterprise,0,False,,,0,
ACCT-3489,Strategic LLC,United States,Boston,East,Retail,7014621,3540,prospect,False,,midmarket,0,False,,,0,
ACCT-3490,Fast Systems,United States,Seattle,West,Technology,8087672,296,prospect,False,,midmarket,0,False,,,0,
ACCT-3491,Worldwide Technologies,United States,Philadelphia,East,Technology,398350,98,prospect,False,,SMB,0,False,,,0,
ACCT-3492,Central Solutions,United States,Los Angeles,West,Real Estate,9146884,4306,prospect,False,,midmarket,0,False,,,0,
ACCT-3493,Clear Technologies,United States,San Francisco,West,Technology,7555515,1038,prospect,False,,midmarket,0,False,,,0,
ACCT-3494,Red Ltd,United States,Seattle,West,Legal,9986829,2986,prospect,False,,midmarket,0,False,,,0,
ACCT-3495,Cloud Technologies,Sweden,Gothenburg,International,Manufacturing,94249878,7305,prospect,False,,enterprise,0,False,,,0,
ACCT-3496,South Partners,United States,Los Angeles,West,Consulting,3689591,3214,prospect,False,,midmarket,0,False,,,0,
ACCT-3497,Bright LLC,United States,Seattle,West,Legal,31017555,5116,prospect,False,,enterprise,0,False,,,0,
ACCT-3498,West Technologies,United States,Philadelphia,East,Energy,4240610,3852,prospect,False,,midmarket,0,False,,,0,
ACCT-3499,Advanced Group,United States,Seattle,West,Financial Services,13862559,39961,prospect,False,,enterprise,0,False,,,0,
ACCT-3500,Innovative Inc,United States,San Francisco,West,Legal,7228178,945,prospect,False,,midmarket,0,False,,,0,
ACCT-3501,North Co,United States,Portland,West,Financial Services,2332627,2231,prospect,False,,midmarket,0,False,,,0,
ACCT-3502,Red Systems,United States,New York,East,Financial Services,8010465,3781,prospect,False,,midmarket,0,False,,,0,
ACCT-3503,Green Corp,Sweden,Gothenburg,International,Technology,6944560,3631,prospect,False,,midmarket,0,False,,,0,
ACCT-3504,Data Group,United States,San Francisco,West,Transportation,6094740,2139,prospect,False,,midmarket,0,False,,,0,
ACCT-3505,Worldwide Corp,United States,Los Angeles,West,Retail,3458695,233,prospect,False,,midmarket,0,False,,,0,
ACCT-3506,West Inc,United States,Boston,East,Legal,4589117,2067,prospect,False,,midmarket,0,False,,,0,
ACCT-3507,Central Systems,United States,San Francisco,West,Technology,23344149,29807,prospect,False,,enterprise,0,False,,,0,
ACCT-3508,Bright Technologies,United States,San Francisco,West,Technology,7227310,2419,prospect,False,,midmarket,0,False,,,0,
ACCT-3509,Sharp Systems,United States,Seattle,West,Technology,1965982,1234,prospect,False,,midmarket,0,False,,,0,
ACCT-3510,Green Co,United States,Seattle,West,Technology,1525977,4255,prospect,False,,midmarket,0,False,,,0,
ACCT-3511,West Inc,United States,San Francisco,West,Financial Services,9321087,3388,prospect,False,,midmarket,0,False,,,0,
ACCT-3512,North Systems,United States,Boston,East,Technology,7572101,1857,prospect,False,,midmarket,0,False,,,0,
ACCT-3513,Tech Ltd,United States,San Francisco,West,Technology,1997220,325,prospect,False,,midmarket,0,False,,,0,
ACCT-3514,Tech Partners,United States,New York,East,Technology,4792077,245,prospect,False,,midmarket,0,False,,,0,
ACCT-3515,Bright Co,United States,"Washington, D.C.",East,Financial Services,52156701,22791,prospect,False,,enterprise,0,False,,,0,
ACCT-3516,Silver Solutions,United States,Boston,East,Education,9755508,3193,prospect,False,,midmarket,0,False,,,0,
ACCT-3517,Global LLC,United States,San Francisco,West,Healthcare,1070088,1459,prospect,False,,midmarket,0,False,,,0,
ACCT-3518,Smart Ltd,United States,New York,East,Legal,500809,96,prospect,False,,SMB,0,False,,,0,
ACCT-3519,Golden Systems,Germany,Berlin,International,Healthcare,79612976,41953,prospect,False,,enterprise,0,False,,,0,
ACCT-3520,West Inc,United Kingdom,Manchester,International,Manufacturing,78027044,5784,prospect,False,,enterprise,0,False,,,0,
ACCT-3521,Blue Corp,United States,San Francisco,West,Education,34117962,19254,prospect,False,,enterprise,0,False,,,0,
ACCT-3522,Quick LLC,United States,San Francisco,West,Consulting,1564477,4881,prospect,False,,midmarket,0,False,,,0,
ACCT-3523,Sharp Solutions,United States,San Francisco,West,Healthcare,6418354,4619,prospect,False,,midmarket,0,False,,,0,
ACCT-3524,Pacific Co,United States,Seattle,West,Technology,44832400,41393,prospect,False,,enterprise,0,False,,,0,
ACCT-3525,Smart Co,United States,Los Angeles,West,Technology,583906,31,prospect,False,,SMB,0,False,,,0,
ACCT-3526,Golden Corp,United States,Seattle,West,Legal,24747409,39931,prospect,False,,enterprise,0,False,,,0,
ACCT-3527,Data LLC,United States,San Francisco,West,Manufacturing,376373,16,prospect,False,,SMB,0,False,,,0,
ACCT-3528,Fast Ltd,United States,San Francisco,West,Healthcare,576263,12,prospect,False,,SMB,0,False,,,0,
ACCT-3529,Continental Technologies,United States,San Francisco,West,Transportation,92629613,13204,prospect,False,,enterprise,0,False,,,0,
ACCT-3530,West Group,Sweden,Malmo,International,Manufacturing,75256927,31817,prospect,False,,enterprise,0,False,,,0,
ACCT-3531,Sharp Technologies,United States,Seattle,West,Technology,374552,11,prospect,False,,SMB,0,False,,,0,
ACCT-3532,Dynamic Corp,United States,New York,East,Technology,85479078,46516,prospect,False,,enterprise,0,False,,,0,
ACCT-3533,Digital Co,United States,"Washington, D.C.",East,Non-profit,41065481,15261,prospect,False,,enterprise,0,False,,,0,
ACCT-3534,Blue Corp,United States,San Francisco,West,Technology,1646801,4215,prospect,False,,midmarket,0,False,,,0,
ACCT-3535,Green Solutions,United States,Philadelphia,East,Media,61860648,34703,prospect,False,,enterprise,0,False,,,0,
ACCT-3536,Digital Co,United States,San Francisco,West,Financial Services,307547,14,prospect,False,,SMB,0,False,,,0,
ACCT-3537,Dynamic Group,United States,San Francisco,West,Technology,3557958,3849,prospect,False,,midmarket,0,False,,,0,
ACCT-3538,Blue Systems,United States,San Francisco,West,Financial Services,4732664,1859,prospect,False,,midmarket,0,False,,,0,
ACCT-3539,Continental Systems,United States,Boston,East,Financial Services,80499581,34476,prospect,False,,enterprise,0,False,,,0,
ACCT-3540,Tech Partners,Sweden,Stockholm,International,Technology,92526538,23935,prospect,False,,enterprise,0,False,,,0,
ACCT-3541,Cloud LLC,Sweden,Stockholm,International,Technology,4760568,1474,prospect,False,,midmarket,0,False,,,0,
ACCT-3542,Silver Systems,United States,Los Angeles,West,Education,6833151,4105,prospect,False,,midmarket,0,False,,,0,
ACCT-3543,Worldwide Solutions,United States,Philadelphia,East,Technology,659746,78,prospect,False,,SMB,0,False,,,0,
ACCT-3544,Red Group,United States,Philadelphia,East,Technology,1628337,3282,prospect,False,,midmarket,0,False,,,0,
ACCT-3545,Worldwide Co,United States,New York,East,Technology,8782600,2560,prospect,False,,midmarket,0,False,,,0,
ACCT-3546,International Technologies,United States,San Francisco,West,Manufacturing,5557092,4267,prospect,False,,midmarket,0,False,,,0,
ACCT-3547,Dynamic Technologies,United States,New York,East,Retail,2787170,307,prospect,False,,midmarket,0,False,,,0,
ACCT-3548,Data Systems,United States,Seattle,West,Technology,4723259,4036,prospect,False,,midmarket,0,False,,,0,
ACCT-3549,Blue Partners,France,Toulouse,International,Transportation,69612966,39590,prospect,False,,enterprise,0,False,,,0,
ACCT-3550,Digital Corp,United Kingdom,London,International,Education,1873603,399,prospect,False,,midmarket,0,False,,,0,
ACCT-3551,Dynamic Partners,United States,"Washington, D.C.",East,Technology,6983968,2837,prospect,False,,midmarket,0,False,,,0,
ACCT-3552,Continental Partners,United States,Portland,West,Technology,79656698,24859,prospect,False,,enterprise,0,False,,,0,
ACCT-3553,South Partners,United States,Los Angeles,West,Non-profit,3713858,1974,prospect,False,,midmarket,0,False,,,0,
ACCT-3554,Quick Corp,United States,San Francisco,West,Transportation,58344299,20977,prospect,False,,enterprise,0,False,,,0,
ACCT-3555,Worldwide Inc,Germany,Berlin,International,Education,4021783,3251,prospect,False,,midmarket,0,False,,,0,
ACCT-3556,North Solutions,United Kingdom,London,International,Technology,74105410,47440,prospect,False,,enterprise,0,False,,,0,
ACCT-3557,Atlantic Systems,United States,"Washington, D.C.",East,Technology,6090854,3602,prospect,False,,midmarket,0,False,,,0,
ACCT-3558,East LLC,United States,New York,East,Real Estate,36316891,41710,prospect,False,,enterprise,0,False,,,0,
ACCT-3559,Atlantic Group,Sweden,Stockholm,International,Retail,30593541,36402,prospect,False,,enterprise,0,False,,,0,
ACCT-3560,South Solutions,United States,San Francisco,West,Technology,353153,36,prospect,False,,SMB,0,False,,,0,
ACCT-3561,Quick Ltd,United States,Los Angeles,West,Financial Services,8387317,373,prospect,False,,midmarket,0,False,,,0,
ACCT-3562,Silver Inc,United States,San Francisco,West,Technology,52873169,35310,prospect,False,,enterprise,0,False,,,0,
ACCT-3563,Fast LLC,United States,Philadelphia,East,Financial Services,7596826,4912,prospect,False,,midmarket,0,False,,,0,
ACCT-3564,Sharp Partners,United States,"Washington, D.C.",East,Consulting,7721692,1809,prospect,False,,midmarket,0,False,,,0,
ACCT-3565,Atlantic Partners,United States,San Francisco,West,Technology,98935572,46182,prospect,False,,enterprise,0,False,,,0,
ACCT-3566,North Group,United States,Seattle,West,Government,4981854,2152,prospect,False,,midmarket,0,False,,,0,
ACCT-3567,South LLC,United States,Los Angeles,West,Technology,7629008,3356,prospect,False,,midmarket,0,False,,,0,
ACCT-3568,West Partners,Sweden,Stockholm,International,Transportation,54193479,6563,prospect,False,,enterprise,0,False,,,0,
ACCT-3569,Fast LLC,United States,Seattle,West,Technology,934952,15,prospect,False,,SMB,0,False,,,0,
ACCT-3570,South Inc,United States,New York,East,Technology,713857,59,prospect,False,,SMB,0,False,,,0,
ACCT-3571,Advanced Technologies,United States,New York,East,Consulting,9628019,770,prospect,False,,midmarket,0,False,,,0,
ACCT-3572,Smart Corp,United Kingdom,Bristol,International,Financial Services,4241648,4448,prospect,False,,midmarket,0,False,,,0,
ACCT-3573,Continental Co,United States,San Francisco,West,Financial Services,813450,88,prospect,False,,SMB,0,False,,,0,
ACCT-3574,International Technologies,France,Paris,International,Non-profit,376505,86,prospect,False,,SMB,0,False,,,0,
ACCT-3575,Dynamic Technologies,United States,Philadelphia,East,Legal,5110619,3480,prospect,False,,midmarket,0,False,,,0,
ACCT-3576,Continental Group,Germany,Berlin,International,Technology,81176505,40844,prospect,False,,enterprise,0,False,,,0,
ACCT-3577,Smart LLC,United States,New York,East,Technology,63369699,23836,prospect,False,,enterprise,0,False,,,0,
ACCT-3578,Digital Systems,United States,San Francisco,West,Manufacturing,13899798,15193,prospect,False,,enterprise,0,False,,,0,
ACCT-3579,Advanced Solutions,United States,New York,East,Manufacturing,8106167,4251,prospect,False,,midmarket,0,False,,,0,
ACCT-3580,Advanced Group,France,Paris,International,Energy,1250828,2097,prospect,False,,midmarket,0,False,,,0,
ACCT-3581,Smart Ltd,United States,San Francisco,West,Real Estate,98394347,16775,prospect,False,,enterprise,0,False,,,0,
ACCT-3582,Blue LLC,United States,San Francisco,West,Government,63998305,34767,prospect,False,,enterprise,0,False,,,0,
ACCT-3583,Worldwide Corp,United States,"Washington, D.C.",East,Technology,6383442,1455,prospect,False,,midmarket,0,False,,,0,
ACCT-3584,Worldwide LLC,United States,Los Angeles,West,Financial Services,6054719,4361,prospect,False,,midmarket,0,False,,,0,
ACCT-3585,Dynamic Ltd,Germany,Munich,International,Education,9511008,1025,prospect,False,,midmarket,0,False,,,0,
ACCT-3586,Continental Corp,United States,Philadelphia,East,Technology,370012,4,prospect,False,,SMB,0,False,,,0,
